0	2.57898	2.57879	408788407	158.519
1	5.13554	5.13512	817556113	159.912
2	7.69096	7.69032	1226326151	159.979
3	10.2364	10.2355	1635092883	160.605
4	12.7997	12.7985	2043858488	159.494
5	15.3822	15.3809	2452593575	158.283
6	17.9391	17.9374	2861358206	159.891
7	20.5068	20.5049	3270137758	159.218
8	23.0744	23.0723	3678924988	159.227
9	25.6705	25.668	4087697721	157.481
10	28.2192	28.2165	4496472536	160.402
11	30.7636	30.7608	4905249499	160.67
12	33.3088	33.3057	5314022579	160.63
13	35.8499	35.8466	5722802530	160.882
14	38.389	38.3854	6131583490	161.018
15	40.9312	40.9274	6540362044	160.812
16	43.4722	43.4682	6949138099	160.892
17	46.0108	46.0066	7357921114	161.04
18	48.5494	48.545	7766705673	161.048
19	51.09	51.0854	8175483400	160.916
20	53.6311	53.6262	8584271938	160.888
21	56.1727	56.1676	8993051906	160.854
22	58.7241	58.7188	9401822233	160.232
23	61.3076	61.3021	9810562487	158.228
24	63.871	63.8653	10219329572	159.478
25	66.5067	66.4991	10628120292	155.21
26	69.1648	69.1564	11036868274	153.828
27	71.7704	71.7615	11445614356	156.909
28	74.379	74.3698	11854334153	156.702
