0	0.022222	0.021419	1025074	47.8582
1	0.039931	0.039127	2049162	58.3598
2	0.058807	0.056077	3067387	60.3653
3	0.073582	0.070841	4091878	69.7238
4	0.099833	0.084664	5106923	73.7382
5	0.113604	0.095944	6128693	92.0473
6	0.127946	0.109698	7154823	74.9409
7	0.140516	0.122247	8180729	82.0956
8	0.162383	0.143819	9192616	47.0277
9	0.176249	0.155696	10216135	86.6255
10	0.188837	0.168266	11242180	82.0473
11	0.201296	0.180723	12268111	82.6932
12	0.213742	0.192894	13293391	84.5908
13	0.226229	0.205276	14319179	83.1981
14	0.238677	0.21771	15344986	82.8435
15	0.253318	0.230534	16367594	80.0504
16	0.265901	0.243088	17393628	82.1202
17	0.278366	0.255543	18419791	82.7122
18	0.290832	0.268008	19445828	82.6418
19	0.303285	0.280461	20471963	82.7297
20	0.315748	0.292924	21497813	82.653
21	0.328193	0.305368	22523727	82.7648
22	0.340638	0.317748	23549465	83.1936
23	0.355289	0.330593	24572244	79.9703
24	0.367859	0.343136	25597686	82.1242
25	0.38033	0.355607	26623384	82.5679
26	0.392788	0.368064	27649506	82.7015
27	0.405244	0.380519	28675181	82.6863
28	0.417703	0.392978	29701247	82.6841
29	0.430155	0.405364	30727115	83.1506
30	0.44259	0.417785	31752748	82.9106
31	0.457264	0.430663	32775187	79.7383
32	0.469844	0.443216	33801309	82.1059
33	0.482814	0.456141	34826421	79.6053
34	0.495283	0.468609	35852182	82.6398
35	0.507793	0.481119	36877496	82.2915
36	0.520264	0.493589	37903639	82.6836
37	0.532725	0.505979	38929360	83.1585
38	0.545183	0.518423	39955188	82.772
39	0.559873	0.531284	40977532	79.8801
40	0.572436	0.543829	42003287	82.0839
41	0.586592	0.557368	43028619	76.0208
42	0.599054	0.569829	44054444	82.7184
43	0.611528	0.582303	45080294	82.5937
44	0.624016	0.59479	46106346	82.4765
45	0.63647	0.607177	47132324	83.1659
46	0.650236	0.619159	48157913	85.9635
47	0.664147	0.632837	49183973	75.3426
48	0.676715	0.64539	50209932	82.0732
49	0.689169	0.657844	51235894	82.729
50	0.701622	0.670296	52261730	82.7118
51	0.714072	0.682746	53287729	82.7387
52	0.726522	0.695143	54313431	83.0698
53	0.738982	0.70754	55339084	83.0591
54	0.75377	0.720492	56364490	79.4739
55	0.766903	0.733591	57390721	78.7436
56	0.779364	0.745946	58416024	83.3341
57	0.791825	0.758406	59442153	82.6958
58	0.804296	0.770876	60467968	82.5903
59	0.816759	0.783338	61493911	82.6542
60	0.829209	0.795788	62519587	82.7127
61	0.84165	0.808081	63545183	83.7668
62	0.856691	0.821191	64567777	78.3507
63	0.869301	0.833762	65593696	82.0382
64	0.88176	0.84622	66619796	82.6935
65	0.894213	0.858672	67645539	82.7047
66	0.906657	0.871116	68671591	82.783
67	0.919128	0.883586	69697512	82.6058
68	0.931604	0.896062	70723476	82.5561
69	0.944045	0.908444	71748631	83.1198
70	0.958992	0.918833	72771161	99.0882
71	0.971584	0.931403	73796699	82.6282
72	0.984043	0.943801	74822809	83.1227
73	0.996516	0.956273	75848508	82.588
74	1.00898	0.968732	76874544	82.6879
75	1.02142	0.981174	77900535	82.7844
76	1.03401	0.993766	78926507	81.8059
77	1.04729	1.00571	79950472	86.1097
78	1.06216	1.01533	80972911	106.991
79	1.07465	1.02765	81998642	83.5875
80	1.08711	1.04011	83024582	82.6869
81	1.09956	1.05251	84050183	83.068
82	1.11202	1.06497	85076052	82.7015
83	1.12448	1.07743	86101907	82.6342
84	1.13694	1.08988	87128108	82.735
85	1.14937	1.10221	88153989	83.5508
86	1.17369	1.11251	89176547	99.9237
87	1.18667	1.12399	90199174	89.5197
88	1.19953	1.13684	91221243	79.8834
89	1.21203	1.14935	92246206	82.3559
90	1.22453	1.16185	93271446	82.398
91	1.23704	1.17436	94296254	82.2253
92	1.24961	1.18693	95321451	81.9013
93	1.26343	1.20036	96341207	76.258
94	1.27593	1.21284	97365882	82.4064
95	1.28845	1.22536	98391127	82.2798
96	1.30095	1.23786	99416596	82.3767
97	1.31344	1.25035	100441800	82.3951
98	1.32592	1.26283	101467205	82.4784
99	1.33841	1.27532	102492273	82.4239
