set contour 
set terminal gif animate 
set out 'anim.gif' 
1 1.5 -4.83506
1 1.6 -3.26986
1 1.7 -1.88562
1 1.8 -0.927579
1 1.9 -0.370147
1 2 0

1.1 0 0
1.1 0.1 -0.160881
1.1 0.2 -0.877942
1.1 0.3 -2.55414
1.1 0.4 -5.39468
1.1 0.5 -9.01488
1.1 0.6 -12.2395
1.1 0.7 -14.5879
1.1 0.8 -16.1044
1.1 0.9 -17.0063
1.1 1 -17.4893
1.1 1.1 -17.637
1.1 1.2 -17.3758
1.1 1.3 -16.4726
1.1 1.4 -14.618
1.1 1.5 -11.6609
1.1 1.6 -8.01302
1.1 1.7 -4.84847
1.1 1.8 -2.6043
1.1 1.9 -1.12775
1.1 2 0

1.2 0 0
1.2 0.1 -0.617556
1.2 0.2 -2.15875
1.2 0.3 -5.40448
1.2 0.4 -11.0057
1.2 0.5 -18.5092
1.2 0.6 -24.4681
1.2 0.7 -28.3424
1.2 0.8 -30.6281
1.2 0.9 -31.8926
1.2 1 -32.5102
1.2 1.1 -32.61
1.2 1.2 -32.0554
1.2 1.3 -30.4284
1.2 1.4 -27.0754
1.2 1.5 -21.4026
1.2 1.6 -13.8844
1.2 1.7 -7.95841
1.2 1.8 -4.11276
1.2 1.9 -1.72981
1.2 2 0

1.3 0 0
1.3 0.1 -0.878178
1.3 0.2 -3.02058
1.3 0.3 -7.78527
1.3 0.4 -17.1947
1.3 0.5 -32.5669
1.3 0.6 -42.2503
1.3 0.7 -47.5021
1.3 0.8 -50.232
1.3 0.9 -51.6114
1.3 1 -52.2205
1.3 1.1 -52.2301
1.3 1.2 -51.452
1.3 1.3 -49.2665
1.3 1.4 -44.438
1.3 1.5 -34.9866
1.3 1.6 -19.6067
1.3 1.7 -9.93904
1.3 1.8 -4.68374
1.3 1.9 -1.83359
1.3 2 0

1.4 0 0
1.4 0.1 -0.465992
1.4 0.2 -2.25122
1.4 0.3 -6.92755
1.4 0.4 -19.2277
1.4 0.5 -54.4781
1.4 0.6 -66.9244
1.4 0.7 -71.87
1.4 0.8 -74.0235
1.4 0.9 -75.003
1.4 1 -75.3967
1.4 1.1 -75.3542
1.4 1.2 -74.7116
1.4 1.3 -72.8579
1.4 1.4 -68.1418
1.4 1.5 -55.8205
1.4 1.6 -20.5666
1.4 1.7 -8.12752
1.4 1.8 -3.18301
1.4 1.9 -1.00415
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -0.489942
1.6 0.2 -2.28844
1.6 0.3 -6.95714
1.6 0.4 -19.2237
1.6 0.5 -54.418
1.6 0.6 -66.7962
1.6 0.7 -71.6739
1.6 0.8 -73.7685
1.6 0.9 -74.7021
1.6 1 -75.0634
1.6 1.1 -75.0008
1.6 1.2 -74.3515
1.6 1.3 -72.5073
1.6 1.4 -67.8207
1.6 1.5 -55.5485
1.6 1.6 -20.356
1.6 1.7 -7.9791
1.6 1.8 -3.08847
1.6 1.9 -0.955264
1.6 2 0

1.7 0 0
1.7 0.1 -1.12473
1.7 0.2 -3.48343
1.7 0.3 -8.41195
1.7 0.4 -17.9131
1.7 0.5 -33.3055
1.7 0.6 -42.9582
1.7 0.7 -48.1555
1.7 0.8 -50.8252
1.7 0.9 -52.1421
1.7 1 -52.6782
1.7 1.1 -52.5949
1.7 1.2 -51.7054
1.7 1.3 -49.4076
1.7 1.4 -44.4911
1.7 1.5 -34.993
1.7 1.6 -19.603
1.7 1.7 -9.93954
1.7 1.8 -4.68227
1.7 1.9 -1.82348
1.7 2 0

1.8 0 0
1.8 0.1 -1.09052
1.8 0.2 -3.0395
1.8 0.3 -6.58006
1.8 0.4 -12.3247
1.8 0.5 -19.829
1.8 0.6 -25.7012
1.8 0.7 -29.4602
1.8 0.8 -31.6348
1.8 0.9 -32.792
1.8 1 -33.283
1.8 1.1 -33.215
1.8 1.2 -32.4545
1.8 1.3 -30.6217
1.8 1.4 -27.1183
1.8 1.5 -21.3858
1.8 1.6 -13.8832
1.8 1.7 -7.99073
1.8 1.8 -4.14889
1.8 1.9 -1.73825
1.8 2 0

1.9 0 0
1.9 0.1 -0.655154
1.9 0.2 -1.73197
1.9 0.3 -3.53092
1.9 0.4 -6.19933
1.9 0.5 -9.40948
1.9 0.6 -12.1445
1.9 0.7 -14.0543
1.9 0.8 -15.2355
1.9 0.9 -15.8924
1.9 1 -16.1765
1.9 1.1 -16.1361
1.9 1.2 -15.7067
1.9 1.3 -14.7199
1.9 1.4 -12.9542
1.9 1.5 -10.2975
1.9 1.6 -7.08809
1.9 1.7 -4.33624
1.9 1.8 -2.36644
1.9 1.9 -1.02617
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 47.127
0.1 0.2 64.3223
0.1 0.3 71.3683
0.1 0.4 74.5243
0.1 0.5 76.0237
0.1 0.6 76.7607
0.1 0.7 77.1289
0.1 0.8 77.3137
0.1 0.9 77.4061
0.1 1 77.4517
0.1 1.1 77.4721
0.1 1.2 77.4705
0.1 1.3 77.4223
0.1 1.4 77.2457
0.1 1.5 76.7414
0.1 1.6 75.469
0.1 1.7 72.4546
0.1 1.8 65.3632
0.1 1.9 47.8331
0.1 2 0

0.2 0 0
0.2 0.1 25.0792
0.2 0.2 40.1893
0.2 0.3 48.4041
0.2 0.4 52.7601
0.2 0.5 55.058
0.2 0.6 56.2676
0.2 0.7 56.9016
0.2 0.8 57.2315
0.2 0.9 57.4014
0.2 1 57.4874
0.2 1.1 57.5262
0.2 1.2 57.5231
0.2 1.3 57.4361
0.2 1.4 57.1335
0.2 1.5 56.3169
0.2 1.6 54.3929
0.2 1.7 50.2594
0.2 1.8 41.9504
0.2 1.9 26.2649
0.2 2 0

0.3 0 0
0.3 0.1 14.226
0.3 0.2 24.8283
0.3 0.3 31.6783
0.3 0.4 35.8037
0.3 0.5 38.1917
0.3 0.6 39.5381
0.3 0.7 40.2819
0.3 0.8 40.6853
0.3 0.9 40.9003
0.3 1 41.0122
0.3 1.1 41.064
0.3 1.2 41.0623
0.3 1.3 40.9603
0.3 1.4 40.6176
0.3 1.5 39.7361
0.3 1.6 37.7806
0.3 1.7 33.9005
0.3 1.8 26.9194
0.3 1.9 15.6236
0.3 2 0

0.4 0 0
0.4 0.1 8.27396
0.4 0.2 15.1684
0.4 0.3 20.1531
0.4 0.4 23.456
0.4 0.5 25.5219
0.4 0.6 26.7616
0.4 0.7 27.4819
0.4 0.8 27.8891
0.4 0.9 28.1139
0.4 1 28.2344
0.4 1.1 28.2921
0.4 1.2 28.294
0.4 1.3 28.1986
0.4 1.4 27.8838
0.4 1.5 27.1047
0.4 1.6 25.4578
0.4 1.7 22.3813
0.4 1.8 17.248
0.4 1.9 9.65427
0.4 2 0

0.5 0 0
0.5 0.1 4.83894
0.5 0.2 9.15606
0.5 0.3 12.5297
0.5 0.4 14.9329
0.5 0.5 16.5333
0.5 0.6 17.5457
0.5 0.7 18.1601
0.5 0.8 18.5205
0.5 0.9 18.7256
0.5 1 18.8386
0.5 1.1 18.8944
0.5 1.2 18.8998
0.5 1.3 18.8223
0.5 1.4 18.5685
0.5 1.5 17.9595
0.5 1.6 16.7198
0.5 1.7 14.5035
0.5 1.8 10.9861
0.5 1.9 6.04592
0.5 2 0

0.6 0 0
0.6 0.1 2.83119
0.6 0.2 5.47668
0.6 0.3 7.66018
0.6 0.4 9.29824
0.6 0.5 10.4375
0.6 0.6 11.1828
0.6 0.7 11.6467
0.6 0.8 11.924
0.6 0.9 12.0842
0.6 1 12.1737
0.6 1.1 12.2184
0.6 1.2 12.2235
0.6 1.3 12.1658
0.6 1.4 11.9813
0.6 1.5 11.5502
0.6 1.6 10.6948
0.6 1.7 9.20548
0.6 1.8 6.90969
0.6 1.9 3.77408
0.6 2 0

0.7 0 0
0.7 0.1 1.66568
0.7 0.2 3.26482
0.7 0.3 4.6195
0.7 0.4 5.64803
0.7 0.5 6.35639
0.7 0.6 6.8055
0.7 0.7 7.07208
0.7 0.8 7.22283
0.7 0.9 7.30539
0.7 1 7.34931
0.7 1.1 7.3694
0.7 1.2 7.36788
0.7 1.3 7.33293
0.7 1.4 7.22957
0.7 1.5 6.98514
0.7 1.6 6.48353
0.7 1.7 5.58697
0.7 1.8 4.19026
0.7 1.9 2.28467
0.7 2 0

0.8 0 0
0.8 0.1 0.986438
0.8 0.2 1.91386
0.8 0.3 2.64879
0.8 0.4 3.12153
0.8 0.5 3.34629
0.8 0.6 3.40055
0.8 0.7 3.36968
0.8 0.8 3.31346
0.8 0.9 3.26186
0.8 1 3.22411
0.8 1.1 3.20056
0.8 1.2 3.19377
0.8 1.3 3.21147
0.8 1.4 3.25253
0.8 1.5 3.27846
0.8 1.6 3.19413
0.8 1.7 2.87065
0.8 1.8 2.21433
0.8 1.9 1.22209
0.8 2 0

0.9 0 0
0.9 0.1 0.543213
0.9 0.2 0.945905
0.9 0.3 1.06629
0.9 0.4 0.842564
0.9 0.5 0.347866
0.9 0.6 -0.237998
0.9 0.7 -0.766132
0.9 0.8 -1.16948
0.9 0.9 -1.44423
0.9 1 -1.61363
0.9 1.1 -1.69475
0.9 1.2 -1.67462
0.9 1.3 -1.50768
0.9 1.4 -1.14791
0.9 1.5 -0.611242
0.9 1.6 -0.0272861
0.9 1.7 0.39495
0.9 1.8 0.517767
0.9 1.9 0.342428
0.9 2 0

1 0 0
1 0.1 0.14032
1 0.2 -0.0370644
1 0.3 -0.749014
1 0.4 -2.07167
1 0.5 -3.80116
1 0.6 -5.48017
1 0.7 -6.82285
1 0.8 -7.76685
1 0.9 -8.37104
1 1 -8.71709
1 1.1 -8.84386
1 1.2 -8.7118
1 1.3 -8.20667
1 1.4 -7.20191
1 1.5 -5.68597
1 1.6 -3.90297
1 1.7 -2.32102
1 1.8 -1.19443
1 1.9 -0.494936
1 2 0

1.1 0 0
1.1 0.1 -0.338794
1.1 0.2 -1.27219
1.1 0.3 -3.20509
1.1 0.4 -6.32434
1.1 0.5 -10.2185
1.1 0.6 -13.6887
1.1 0.7 -16.2396
1.1 0.8 -17.9102
1.1 0.9 -18.9158
1.1 1 -19.445
1.1 1.1 -19.5687
1.1 1.2 -19.2021
1.1 1.3 -18.1138
1.1 1.4 -16.013
1.1 1.5 -12.7786
1.1 1.6 -8.85363
1.1 1.7 -5.43434
1.1 1.8 -2.96732
1.1 1.9 -1.29802
1.1 2 0

1.2 0 0
1.2 0.1 -0.843931
1.2 0.2 -2.63529
1.2 0.3 -6.15784
1.2 0.4 -12.0465
1.2 0.5 -19.825
1.2 0.6 -26.0266
1.2 0.7 -30.0991
1.2 0.8 -32.5335
1.2 0.9 -33.8927
1.2 1 -34.542
1.2 1.1 -34.5991
1.2 1.2 -33.9204
1.2 1.3 -32.094
1.2 1.4 -28.4869
1.2 1.5 -22.5341
1.2 1.6 -14.7382
1.2 1.7 -8.55609
1.2 1.8 -4.48424
1.2 1.9 -1.90396
1.2 2 0

1.3 0 0
1.3 0.1 -1.08262
1.3 0.2 -3.4386
1.3 0.3 -8.42966
1.3 0.4 -18.0677
1.3 0.5 -33.6553
1.3 0.6 -43.5271
1.3 0.7 -48.932
1.3 0.8 -51.7751
1.3 0.9 -53.2228
1.3 1 -53.8479
1.3 1.1 -53.8133
1.3 1.2 -52.928
1.3 1.3 -50.5795
1.3 1.4 -45.5487
1.3 1.5 -35.8775
1.3 1.6 -20.2803
1.3 1.7 -10.4119
1.3 1.8 -4.97819
1.3 1.9 -1.97157
1.3 2 0

1.4 0 0
1.4 0.1 -0.583462
1.4 0.2 -2.4874
1.4 0.3 -7.2862
1.4 0.4 -19.708
1.4 0.5 -55.0719
1.4 0.6 -67.6173
1.4 0.7 -72.6432
1.4 0.8 -74.8553
1.4 0.9 -75.8687
1.4 1 -76.2677
1.4 1.1 -76.1982
1.4 1.2 -75.496
1.4 1.3 -73.5543
1.4 1.4 -68.7309
1.4 1.5 -56.2937
1.4 1.6 -20.9254
1.4 1.7 -8.38008
1.4 1.8 -3.34061
1.4 1.9 -1.07804
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -0.603294
1.6 0.2 -2.51097
1.6 0.3 -7.28666
1.6 0.4 -19.6544
1.6 0.5 -54.939
1.6 0.6 -67.3928
1.6 0.7 -72.3292
1.6 0.8 -74.4641
1.6 0.9 -75.4174
1.6 1 -75.7741
1.6 1.1 -75.6801
1.6 1.2 -74.9732
1.6 1.3 -73.0504
1.6 1.4 -68.2725
1.6 1.5 -55.9054
1.6 1.6 -20.6219
1.6 1.7 -8.16247
1.6 1.8 -3.2
1.6 1.9 -1.00587
1.6 2 0

1.7 0 0
1.7 0.1 -1.29431
1.7 0.2 -3.81418
1.7 0.3 -8.89851
1.7 0.4 -18.5458
1.7 0.5 -34.068
1.7 0.6 -43.8294
1.7 0.7 -49.111
1.7 0.8 -51.838
1.7 0.9 -53.1814
1.7 1 -53.7083
1.7 1.1 -53.5772
1.7 1.2 -52.6031
1.7 1.3 -50.1916
1.7 1.4 -45.1438
1.7 1.5 -35.5095
1.7 1.6 -19.9885
1.7 1.7 -10.206
1.7 1.8 -4.84459
1.7 1.9 -1.89718
1.7 2 0

1.8 0 0
1.8 0.1 -1.24724
1.8 0.2 -3.34336
1.8 0.3 -7.02438
1.8 0.4 -12.8996
1.8 0.5 -20.5196
1.8 0.6 -26.4884
1.8 0.7 -30.3221
1.8 0.8 -32.5469
1.8 0.9 -33.7259
1.8 1 -34.2064
1.8 1.1 -34.0936
1.8 1.2 -33.2563
1.8 1.3 -31.3215
1.8 1.4 -27.7013
1.8 1.5 -21.8479
1.8 1.6 -14.2288
1.8 1.7 -8.22999
1.8 1.8 -4.29482
1.8 1.9 -1.80454
1.8 2 0

1.9 0 0
1.9 0.1 -0.744804
1.9 0.2 -1.90477
1.9 0.3 -3.78212
1.9 0.4 -6.52281
1.9 0.5 -9.79672
1.9 0.6 -12.5849
1.9 0.7 -14.5356
1.9 0.8 -15.7437
1.9 0.9 -16.4115
1.9 1 -16.6885
1.9 1.1 -16.6222
1.9 1.2 -16.1496
1.9 1.3 -15.1063
1.9 1.4 -13.2763
1.9 1.5 -10.5531
1.9 1.6 -7.27953
1.9 1.7 -4.46899
1.9 1.8 -2.4475
1.9 1.9 -1.06301
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 47.3504
0.1 0.2 64.727
0.1 0.3 71.9139
0.1 0.4 75.1744
0.1 0.5 76.7483
0.1 0.6 77.5362
0.1 0.7 77.9379
0.1 0.8 78.1439
0.1 0.9 78.2493
0.1 1 78.3022
0.1 1.1 78.3247
0.1 1.2 78.3175
0.1 1.3 78.2498
0.1 1.4 78.0312
0.1 1.5 77.4543
0.1 1.6 76.0754
0.1 1.7 72.9245
0.1 1.8 65.677
0.1 1.9 47.9855
0.1 2 0

0.2 0 0
0.2 0.1 25.4414
0.2 0.2 40.8502
0.2 0.3 49.3006
0.2 0.4 53.8342
0.2 0.5 56.2604
0.2 0.6 57.5591
0.2 0.7 58.2526
0.2 0.8 58.6208
0.2 0.9 58.8144
0.2 1 58.9138
0.2 1.1 58.9564
0.2 1.2 58.9431
0.2 1.3 58.8217
0.2 1.4 58.4468
0.2 1.5 57.5075
0.2 1.6 55.4057
0.2 1.7 51.0453
0.2 1.8 42.4766
0.2 1.9 26.5214
0.2 2 0

0.3 0 0
0.3 0.1 14.6359
0.3 0.2 25.5832
0.3 0.3 32.7102
0.3 0.4 37.048
0.3 0.5 39.5921
0.3 0.6 41.0487
0.3 0.7 41.8671
0.3 0.8 42.3193
0.3 0.9 42.5649
0.3 1 42.6943
0.3 1.1 42.7513
0.3 1.2 42.7371
0.3 1.3 42.5938
0.3 1.4 42.1651
0.3 1.5 41.1395
0.3 1.6 38.9759
0.3 1.7 34.8305
0.3 1.8 27.5447
0.3 1.9 15.9301
0.3 2 0

0.4 0 0
0.4 0.1 8.66081
0.4 0.2 15.8883
0.4 0.3 21.146
0.4 0.4 24.6622
0.4 0.5 26.8873
0.4 0.6 28.2409
0.4 0.7 29.0393
0.4 0.8 29.4982
0.4 0.9 29.7558
0.4 1 29.8952
0.4 1.1 29.9587
0.4 1.2 29.9486
0.4 1.3 29.8121
0.4 1.4 29.4126
0.4 1.5 28.4923
0.4 1.6 26.6423
0.4 1.7 23.3061
0.4 1.8 17.8728
0.4 1.9 9.9622
0.4 2 0

0.5 0 0
0.5 0.1 5.16201
0.5 0.2 9.76417
0.5 0.3 13.3758
0.5 0.4 15.9674
0.5 0.5 17.7095
0.5 0.6 18.8233
0.5 0.7 19.5075
0.5 0.8 19.9138
0.5 0.9 20.1481
0.5 1 20.2778
0.5 1.1 20.3387
0.5 1.2 20.3333
0.5 1.3 20.2199
0.5 1.4 19.8933
0.5 1.5 19.1639
0.5 1.6 17.7511
0.5 1.7 15.3122
0.5 1.8 11.5351
0.5 1.9 6.31786
0.5 2 0

0.6 0 0
0.6 0.1 3.07609
0.6 0.2 5.94132
0.6 0.3 8.30872
0.6 0.4 10.0904
0.6 0.5 11.3348
0.6 0.6 12.1526
0.6 0.7 12.664
0.6 0.8 12.9712
0.6 0.9 13.1496
0.6 1 13.2488
0.6 1.1 13.2951
0.6 1.2 13.2905
0.6 1.3 13.2062
0.6 1.4 12.9698
0.6 1.5 12.4534
0.6 1.6 11.4734
0.6 1.7 9.82056
0.6 1.8 7.33001
0.6 1.9 3.98314
0.6 2 0

0.7 0 0
0.7 0.1 1.83184
0.7 0.2 3.57663
0.7 0.3 5.04554
0.7 0.4 6.15347
0.7 0.5 6.91001
0.7 0.6 7.3838
0.7 0.7 7.66009
0.7 0.8 7.81254
0.7 0.9 7.89333
0.7 1 7.93391
0.7 1.1 7.94936
0.7 1.2 7.94164
0.7 1.3 7.89721
0.7 1.4 7.77618
0.7 1.5 7.49789
0.7 1.6 6.9381
0.7 1.7 5.95489
0.7 1.8 4.44598
0.7 1.9 2.4128
0.7 2 0

0.8 0 0
0.8 0.1 1.07223
0.8 0.2 2.06089
0.8 0.3 2.82356
0.8 0.4 3.29147
0.8 0.5 3.48747
0.8 0.6 3.50074
0.8 0.7 3.42704
0.8 0.8 3.33299
0.8 0.9 3.25155
0.8 1 3.1931
0.8 1.1 3.16037
0.8 1.2 3.15972
0.8 1.3 3.20045
0.8 1.4 3.27679
0.8 1.5 3.33939
0.8 1.6 3.28021
0.8 1.7 2.9611
0.8 1.8 2.28673
0.8 1.9 1.26049
0.8 2 0

0.9 0 0
0.9 0.1 0.539613
0.9 0.2 0.907431
0.9 0.3 0.956136
0.9 0.4 0.630949
0.9 0.5 0.0198154
0.9 0.6 -0.681435
0.9 0.7 -1.31168
0.9 0.8 -1.79744
0.9 0.9 -2.13264
0.9 1 -2.33785
0.9 1.1 -2.42399
0.9 1.2 -2.37094
0.9 1.3 -2.13127
0.9 1.4 -1.66691
0.9 1.5 -1.01019
0.9 1.6 -0.309501
0.9 1.7 0.212086
0.9 1.8 0.411705
0.9 1.9 0.294315
0.9 2 0

1 0 0
1 0.1 0.0409386
1 0.2 -0.268208
1 0.3 -1.14721
1 0.4 -2.66044
1 0.5 -4.58483
1 0.6 -6.44445
1 0.7 -7.94064
1 0.8 -9.00483
1 0.9 -9.69259
1 1 -10.0798
1 1.1 -10.1961
1 1.2 -9.99395
1 1.3 -9.36023
1 1.4 -8.18153
1 1.5 -6.46833
1 1.6 -4.48812
1 1.7 -2.7262
1 1.8 -1.44419
1 1.9 -0.611972
1 2 0

1.1 0 0
1.1 0.1 -0.518795
1.1 0.2 -1.65685
1.1 0.3 -3.82156
1.1 0.4 -7.18676
1.1 0.5 -11.3213
1.1 0.6 -15.008
1.1 0.7 -17.7395
1.1 0.8 -19.5484
1.1 0.9 -20.6447
1.1 1 -21.2088
1.1 1.1 -21.3015
1.1 1.2 -20.8324
1.1 1.3 -19.5749
1.1 1.4 -17.2555
1.1 1.5 -13.7779
1.1 1.6 -9.60964
1.1 1.7 -5.96481
1.1 1.8 -3.29781
1.1 1.9 -1.45344
1.1 2 0

1.2 0 0
1.2 0.1 -1.05918
1.2 0.2 -3.07812
1.2 0.3 -6.84396
1.2 0.4 -12.9809
1.2 0.5 -20.996
1.2 0.6 -27.4075
1.2 0.7 -31.6531
1.2 0.8 -34.2173
1.2 0.9 -35.6567
1.2 1 -36.3281
1.2 1.1 -36.3408
1.2 1.2 -35.5488
1.2 1.3 -33.5475
1.2 1.4 -29.7215
1.2 1.5 -23.5288
1.2 1.6 -15.4937
1.2 1.7 -9.08867
1.2 1.8 -4.81716
1.2 1.9 -2.06054
1.2 2 0

1.3 0 0
1.3 0.1 -1.27031
1.3 0.2 -3.81637
1.3 0.3 -9.00356
1.3 0.4 -18.8369
1.3 0.5 -34.608
1.3 0.6 -44.6412
1.3 0.7 -50.1782
1.3 0.8 -53.1184
1.3 0.9 -54.6229
1.3 1 -55.258
1.3 1.1 -55.1812
1.3 1.2 -54.2014
1.3 1.3 -51.713
1.3 1.4 -46.5107
1.3 1.5 -36.6534
1.3 1.6 -20.8711
1.3 1.7 -10.8295
1.3 1.8 -5.23971
1.3 1.9 -2.09457
1.3 2 0

1.4 0 0
1.4 0.1 -0.689429
1.4 0.2 -2.698
1.4 0.3 -7.60239
1.4 0.4 -20.1278
1.4 0.5 -55.5883
1.4 0.6 -68.2182
1.4 0.7 -73.3129
1.4 0.8 -75.575
1.4 0.9 -76.6164
1.4 1 -77.0181
1.4 1.1 -76.9238
1.4 1.2 -76.1699
1.4 1.3 -74.1534
1.4 1.4 -69.2395
1.4 1.5 -56.7046
1.4 1.6 -21.2389
1.4 1.7 -8.60226
1.4 1.8 -3.48001
1.4 1.9 -1.14364
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -0.701319
1.6 0.2 -2.70054
1.6 0.3 -7.56337
1.6 0.4 -20.012
1.6 0.5 -55.3682
1.6 0.6 -67.8817
1.6 0.7 -72.8642
1.6 0.8 -75.0299
1.6 0.9 -75.9963
1.6 1 -76.3462
1.6 1.1 -76.2242
1.6 1.2 -75.4694
1.6 1.3 -73.4834
1.6 1.4 -68.6331
1.6 1.5 -56.1911
1.6 1.6 -20.8355
1.6 1.7 -8.31039
1.6 1.8 -3.29021
1.6 1.9 -1.04685
1.6 2 0

1.7 0 0
1.7 0.1 -1.44069
1.7 0.2 -4.09578
1.7 0.3 -9.30733
1.7 0.4 -19.0718
1.7 0.5 -34.6972
1.7 0.6 -44.5446
1.7 0.7 -49.8922
1.7 0.8 -52.6626
1.7 0.9 -54.0233
1.7 1 -54.5383
1.7 1.1 -54.3648
1.7 1.2 -53.3205
1.7 1.3 -50.8173
1.7 1.4 -45.6653
1.7 1.5 -35.9232
1.7 1.6 -20.2984
1.7 1.7 -10.4208
1.7 1.8 -4.97576
1.7 1.9 -1.95679
1.7 2 0

1.8 0 0
1.8 0.1 -1.38221
1.8 0.2 -3.60179
1.8 0.3 -7.39772
1.8 0.4 -13.378
1.8 0.5 -21.0901
1.8 0.6 -27.1354
1.8 0.7 -31.0275
1.8 0.8 -33.29
1.8 0.9 -34.4828
1.8 1 -34.9508
1.8 1.1 -34.7985
1.8 1.2 -33.8975
1.8 1.3 -31.8806
1.8 1.4 -28.1675
1.8 1.5 -22.2182
1.8 1.6 -14.5065
1.8 1.7 -8.42279
1.8 1.8 -4.41265
1.8 1.9 -1.85811
1.8 2 0

1.9 0 0
1.9 0.1 -0.821747
1.9 0.2 -2.05141
1.9 0.3 -3.99299
1.9 0.4 -6.79192
1.9 0.5 -10.1167
1.9 0.6 -12.9469
1.9 0.7 -14.9296
1.9 0.8 -16.1578
1.9 0.9 -16.8323
1.9 1 -17.1013
1.9 1.1 -17.0124
1.9 1.2 -16.5041
1.9 1.3 -15.4152
1.9 1.4 -13.534
1.9 1.5 -10.7579
1.9 1.6 -7.43336
1.9 1.7 -4.57591
1.9 1.8 -2.51289
1.9 1.9 -1.09275
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 100
0 0.1 100
0 0.2 100
0 0.3 100
0 0.4 100
0 0.5 100
0 0.6 100
0 0.7 100
0 0.8 100
0 0.9 100
0 1 100
0 1.1 100
0 1.2 100
0 1.3 100
0 1.4 100
0 1.5 100
0 1.6 100
0 1.7 100
0 1.8 100
0 1.9 100
0 2 100

0.1 0 0
0.1 0.1 47.5421
0.1 0.2 65.0765
0.1 0.3 72.3879
0.1 0.4 75.7426
0.1 0.5 77.3848
0.1 0.6 78.2204
0.1 0.7 78.6542
0.1 0.8 78.8811
0.1 0.9 78.9994
0.1 1 79.0595
0.1 1.1 79.0834
0.1 1.2 79.0691
0.1 1.3 78.9805
0.1 1.4 78.7204
0.1 1.5 78.0758
0.1 1.6 76.6015
0.1 1.7 73.3309
0.1 1.8 65.9483
0.1 1.9 48.1174
0.1 2 0

0.2 0 0
0.2 0.1 25.7571
0.2 0.2 41.4294
0.2 0.3 50.0904
0.2 0.4 54.7854
