set contour 
set terminal gif animate 
set out 'anim.gif' 
0.6 1.9 2.19647
0.6 2 0

0.7 0 0
0.7 0.1 2.8195
0.7 0.2 6.51173
0.7 0.3 12.4702
0.7 0.4 22.7153
0.7 0.5 38.5617
0.7 0.6 48.6139
0.7 0.7 54.128
0.7 0.8 56.9865
0.7 0.9 58.3312
0.7 1 58.7164
0.7 1.1 58.3051
0.7 1.2 56.9361
0.7 1.3 54.057
0.7 1.4 48.5276
0.7 1.5 38.4668
0.7 1.6 22.6197
0.7 1.7 12.383
0.7 1.8 6.44288
0.7 1.9 2.77954
0.7 2 0

0.8 0 0
0.8 0.1 2.52703
0.8 0.2 5.68359
0.8 0.3 10.2056
0.8 0.4 16.7128
0.8 0.5 24.7796
0.8 0.6 31.0848
0.8 0.7 35.1552
0.8 0.8 37.5037
0.8 0.9 38.6789
0.8 1 39.0213
0.8 1.1 38.6429
0.8 1.2 37.4343
0.8 1.3 35.0573
0.8 1.4 30.9657
0.8 1.5 24.6487
0.8 1.6 16.581
0.8 1.7 10.0854
0.8 1.8 5.58863
0.8 1.9 2.47193
0.8 2 0

0.9 0 0
0.9 0.1 1.57653
0.9 0.2 3.44316
0.9 0.3 5.89217
0.9 0.4 9.07192
0.9 0.5 12.6673
0.9 0.6 15.6878
0.9 0.7 17.7938
0.9 0.8 19.0792
0.9 0.9 19.7425
0.9 1 19.9318
0.9 1.1 19.7001
0.9 1.2 18.9975
0.9 1.3 17.6785
0.9 1.4 15.5477
0.9 1.5 12.5131
0.9 1.6 8.91665
0.9 1.7 5.75054
0.9 1.8 3.33127
0.9 1.9 1.51159
0.9 2 0

1 0 0
1 0.1 0.303278
1 0.2 0.567397
1 0.3 0.776421
1 0.4 0.927229
1 0.5 1.02757
1 0.6 1.09188
1 0.7 1.1309
1 0.8 1.15009
1 0.9 1.15172
1 1 1.13698
1 1.1 1.10719
1 1.2 1.06417
1 1.3 1.00977
1 1.4 0.944518
1 1.5 0.865453
1 1.6 0.763978
1 1.7 0.627495
1 1.8 0.449745
1 1.9 0.235005
1 2 0

1.1 0 0
1.1 0.1 -0.964258
1.1 0.2 -2.30702
1.1 0.3 -4.35331
1.1 0.4 -7.2555
1.1 0.5 -10.6784
1.1 0.6 -13.5921
1.1 0.7 -15.6333
1.1 0.8 -16.8872
1.1 0.9 -17.5496
1.1 1 -17.7675
1.1 1.1 -17.5917
1.1 1.2 -16.9686
1.1 1.3 -15.748
1.1 1.4 -13.7316
1.1 1.5 -10.832
1.1 1.6 -7.41011
1.1 1.7 -4.49437
1.1 1.8 -2.41845
1.1 1.9 -1.02892
1.1 2 0

1.2 0 0
1.2 0.1 -1.88405
1.2 0.2 -4.52682
1.2 0.3 -8.69249
1.2 0.4 -14.9972
1.2 0.5 -22.9856
1.2 0.6 -29.25
1.2 0.7 -33.2931
1.2 0.8 -35.6281
1.2 0.9 -36.8081
1.2 1 -37.1762
1.2 1.1 -36.8436
1.2 1.2 -35.6966
1.2 1.3 -33.3897
1.2 1.4 -29.3675
1.2 1.5 -23.1149
1.2 1.6 -15.1275
1.2 1.7 -8.81136
1.2 1.8 -4.62072
1.2 1.9 -1.93854
1.2 2 0

1.3 0 0
1.3 0.1 -2.06998
1.3 0.2 -5.26273
1.3 0.3 -10.9444
1.3 0.4 -21.1182
1.3 0.5 -37.0889
1.3 0.6 -47.2086
1.3 0.7 -52.7455
1.3 0.8 -55.6114
1.3 0.9 -56.9661
1.3 1 -57.3715
1.3 1.1 -56.9916
1.3 1.2 -55.6604
1.3 1.3 -52.8146
1.3 1.4 -47.2928
1.3 1.5 -37.1815
1.3 1.6 -21.2115
1.3 1.7 -11.0295
1.3 1.8 -5.32993
1.3 1.9 -2.10896
1.3 2 0

1.4 0 0
1.4 0.1 -1.14959
1.4 0.2 -3.53505
1.4 0.3 -8.73747
1.4 0.4 -21.4826
1.4 0.5 -57.089
1.4 0.6 -69.8006
1.4 0.7 -74.9221
1.4 0.8 -77.1609
1.4 0.9 -78.1286
1.4 1 -78.406
1.4 1.1 -78.1417
1.4 1.2 -77.1861
1.4 1.3 -74.9577
1.4 1.4 -69.8439
1.4 1.5 -57.1366
1.4 1.6 -21.5306
1.4 1.7 -8.78127
1.4 1.8 -3.56964
1.4 1.9 -1.16965
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -1.21471
1.6 0.2 -3.65965
1.6 0.3 -8.9139
1.6 0.4 -21.702
1.6 0.5 -57.3424
1.6 0.6 -70.0792
1.6 0.7 -75.2179
1.6 0.8 -77.4664
1.6 0.9 -78.4371
1.6 1 -78.7112
1.6 1.1 -78.4379
1.6 1.2 -77.468
1.6 1.3 -75.2202
1.6 1.4 -70.082
1.6 1.5 -57.3455
1.6 1.6 -21.7052
1.6 1.7 -8.91679
1.6 1.8 -3.66196
1.6 1.9 -1.21607
1.6 2 0

1.7 0 0
1.7 0.1 -2.20044
1.7 0.2 -5.51191
1.7 0.3 -11.2963
1.7 0.4 -21.5547
1.7 0.5 -37.5914
1.7 0.6 -47.7597
1.7 0.7 -53.3292
1.7 0.8 -56.2135
1.7 0.9 -57.5736
1.7 1 -57.9724
1.7 1.1 -57.5748
1.7 1.2 -56.2158
1.7 1.3 -53.3325
1.7 1.4 -47.7637
1.7 1.5 -37.5959
1.7 1.6 -21.5593
1.7 1.7 -11.3006
1.7 1.8 -5.51528
1.7 1.9 -2.20242
1.7 2 0

1.8 0 0
1.8 0.1 -2.07665
1.8 0.2 -4.89346
1.8 0.3 -9.20765
1.8 0.4 -15.6322
1.8 0.5 -23.7121
1.8 0.6 -30.0424
1.8 0.7 -34.1292
1.8 0.8 -36.4882
1.8 0.9 -37.6745
1.8 1 -38.0329
1.8 1.1 -37.6756
1.8 1.2 -36.4903
1.8 1.3 -34.1322
1.8 1.4 -30.0461
1.8 1.5 -23.7161
1.8 1.6 -15.6363
1.8 1.7 -9.21146
1.8 1.8 -4.8965
1.8 1.9 -2.07844
1.8 2 0

1.9 0 0
1.9 0.1 -1.21387
1.9 0.2 -2.77935
1.9 0.3 -5.01073
1.9 0.4 -8.05672
1.9 0.5 -11.5848
1.9 0.6 -14.5715
1.9 0.7 -16.6595
1.9 0.8 -17.9381
1.9 0.9 -18.6057
1.9 1 -18.811
1.9 1.1 -18.6063
1.9 1.2 -17.9393
1.9 1.3 -16.6611
1.9 1.4 -14.5735
1.9 1.5 -11.5871
1.9 1.6 -8.05902
1.9 1.7 -5.01285
1.9 1.8 -2.78104
1.9 1.9 -1.21487
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 1
0 0.1 1
0 0.2 1
0 0.3 1
0 0.4 1
0 0.5 1
0 0.6 1
0 0.7 1
0 0.8 1
0 0.9 1
0 1 1
0 1.1 1
0 1.2 1
0 1.3 1
0 1.4 1
0 1.5 1
0 1.6 1
0 1.7 1
0 1.8 1
0 1.9 1
0 2 1

0.1 0 0
0.1 0.1 1.79569
0.1 0.2 3.60747
0.1 0.3 5.9368
0.1 0.4 8.99888
0.1 0.5 12.4988
0.1 0.6 15.4491
0.1 0.7 17.5082
0.1 0.8 18.7681
0.1 0.9 19.4257
0.1 1 19.628
0.1 1.1 19.4266
0.1 1.2 18.7698
0.1 1.3 17.5106
0.1 1.4 15.4521
0.1 1.5 12.5021
0.1 1.6 9.00224
0.1 1.7 5.93989
0.1 1.8 3.60994
0.1 1.9 1.79714
0.1 2 0

0.2 0 0
0.2 0.1 2.57662
0.2 0.2 5.69945
0.2 0.3 10.1434
0.2 0.4 16.5629
0.2 0.5 24.5506
0.2 0.6 30.7928
0.2 0.7 34.8188
0.2 0.8 37.1418
0.2 0.9 38.3098
0.2 1 38.6626
0.2 1.1 38.3111
0.2 1.2 37.1443
0.2 1.3 34.8223
0.2 1.4 30.7971
0.2 1.5 24.5554
0.2 1.6 16.5678
0.2 1.7 10.1479
0.2 1.8 5.70305
0.2 1.9 2.57874
0.2 2 0

0.3 0 0
0.3 0.1 2.81294
0.3 0.2 6.47268
0.3 0.3 12.3776
0.3 0.4 22.562
0.3 0.5 38.3514
0.3 0.6 48.3564
0.3 0.7 53.8361
0.3 0.8 56.674
0.3 0.9 58.0123
0.3 1 58.4047
0.3 1.1 58.0135
0.3 1.2 56.6763
0.3 1.3 53.8393
0.3 1.4 48.3604
0.3 1.5 38.3558
0.3 1.6 22.5664
0.3 1.7 12.3817
0.3 1.8 6.47593
0.3 1.9 2.81485
0.3 2 0

0.4 0 0
0.4 0.1 2.20374
0.4 0.2 5.00255
0.4 0.3 10.3345
0.4 0.4 22.9587
0.4 0.5 57.9393
0.4 0.6 70.4482
0.4 0.7 75.498
0.4 0.8 77.7086
0.4 0.9 78.6632
0.4 1 78.9327
0.4 1.1 78.6638
0.4 1.2 77.7098
0.4 1.3 75.4998
0.4 1.4 70.4504
0.4 1.5 57.9418
0.4 1.6 22.9612
0.4 1.7 10.3368
0.4 1.8 5.00436
0.4 1.9 2.2048
0.4 2 0

0.5 0 0
0.5 0.1 1
0.5 0.2 1
0.5 0.3 1
0.5 0.4 1
0.5 0.5 100
0.5 0.6 100
0.5 0.7 100
0.5 0.8 100
0.5 0.9 100
0.5 1 100
0.5 1.1 100
0.5 1.2 100
0.5 1.3 100
0.5 1.4 100
0.5 1.5 100
0.5 1.6 1
0.5 1.7 1
0.5 1.8 1
0.5 1.9 1
0.5 2 0

0.6 0 0
0.6 0.1 2.21425
0.6 0.2 5.03108
0.6 0.3 10.3889
0.6 0.4 23.0425
0.6 0.5 58.0511
0.6 0.6 70.5835
0.6 0.7 75.6506
0.6 0.8 77.8717
0.6 0.9 78.8296
0.6 1 79.0954
0.6 1.1 78.8162
0.6 1.2 77.8459
0.6 1.3 75.6144
0.6 1.4 70.5394
0.6 1.5 58.0026
0.6 1.6 22.9937
0.6 1.7 10.3445
0.6 1.8 4.99595
0.6 1.9 2.19387
0.6 2 0

0.7 0 0
0.7 0.1 2.81325
0.7 0.2 6.49952
0.7 0.3 12.4523
0.7 0.4 22.6923
0.7 0.5 38.5342
0.7 0.6 48.5826
0.7 0.7 54.0937
0.7 0.8 56.9501
0.7 0.9 58.2937
0.7 1 58.6789
0.7 1.1 58.2685
0.7 1.2 56.9014
0.7 1.3 54.0252
0.7 1.4 48.4993
0.7 1.5 38.4426
0.7 1.6 22.6001
0.7 1.7 12.3682
0.7 1.8 6.43308
0.7 1.9 2.77472
0.7 2 0

0.8 0 0
0.8 0.1 2.51834
0.8 0.2 5.66666
0.8 0.3 10.181
0.8 0.4 16.6812
0.8 0.5 24.7419
0.8 0.6 31.0419
0.8 0.7 35.1083
0.8 0.8 37.4541
0.8 0.9 38.6279
0.8 1 38.9704
0.8 1.1 38.5933
0.8 1.2 37.3874
0.8 1.3 35.0142
0.8 1.4 30.9275
0.8 1.5 24.616
0.8 1.6 16.5545
0.8 1.7 10.0655
0.8 1.8 5.57544
0.8 1.9 2.46544
0.8 2 0

0.9 0 0
0.9 0.1 1.5662
0.9 0.2 3.42311
0.9 0.3 5.86311
0.9 0.4 9.03472
0.9 0.5 12.623
0.9 0.6 15.6376
0.9 0.7 17.739
0.9 0.8 19.0214
0.9 0.9 19.6832
0.9 1 19.8727
0.9 1.1 19.6427
0.9 1.2 18.9432
0.9 1.3 17.6287
0.9 1.4 15.5034
0.9 1.5 12.4754
0.9 1.6 8.88611
0.9 1.7 5.72759
0.9 1.8 3.31609
0.9 1.9 1.50413
0.9 2 0

1 0 0
1 0.1 0.292334
1 0.2 0.546211
1 0.3 0.74581
1 0.4 0.888152
1 0.5 0.981151
1 0.6 1.03939
1 0.7 1.07379
1 0.8 1.08993
1 0.9 1.09014
1 1 1.07563
1 1.1 1.04768
1 1.2 1.00801
1 1.3 0.958304
1 1.4 0.898889
1 1.5 0.826575
1 1.6 0.732517
1 1.7 0.603871
1 1.8 0.434129
1 1.9 0.227336
1 2 0

1.1 0 0
1.1 0.1 -0.974684
1.1 0.2 -2.32715
1.1 0.3 -4.38233
1.1 0.4 -7.29246
1.1 0.5 -10.7222
1.1 0.6 -13.6415
1.1 0.7 -15.687
1.1 0.8 -16.9437
1.1 0.9 -17.6073
1.1 1 -17.8249
1.1 1.1 -17.6473
1.1 1.2 -17.021
1.1 1.3 -15.796
1.1 1.4 -13.7742
1.1 1.5 -10.8682
1.1 1.6 -7.43938
1.1 1.7 -4.51633
1.1 1.8 -2.43296
1.1 1.9 -1.03604
1.1 2 0

1.2 0 0
1.2 0.1 -1.89287
1.2 0.2 -4.54381
1.2 0.3 -8.71694
1.2 0.4 -15.0283
1.2 0.5 -23.0223
1.2 0.6 -29.2914
1.2 0.7 -33.338
1.2 0.8 -35.6753
1.2 0.9 -36.8562
1.2 1 -37.2241
1.2 1.1 -36.8899
1.2 1.2 -35.7403
1.2 1.3 -33.4296
1.2 1.4 -29.4029
1.2 1.5 -23.145
1.2 1.6 -15.1518
1.2 1.7 -8.82958
1.2 1.8 -4.63275
1.2 1.9 -1.94444
1.2 2 0

1.3 0 0
1.3 0.1 -2.0763
1.3 0.2 -5.27489
1.3 0.3 -10.9619
1.3 0.4 -21.1404
1.3 0.5 -37.1151
1.3 0.6 -47.2381
1.3 0.7 -52.7774
1.3 0.8 -55.6449
1.3 0.9 -57.0003
1.3 1 -57.4055
1.3 1.1 -57.0244
1.3 1.2 -55.6913
1.3 1.3 -52.8429
1.3 1.4 -47.3178
1.3 1.5 -37.2027
1.3 1.6 -21.2286
1.3 1.7 -11.0424
1.3 1.8 -5.33843
1.3 1.9 -2.11313
1.3 2 0

1.4 0 0
1.4 0.1 -1.15284
1.4 0.2 -3.5413
1.4 0.3 -8.74644
1.4 0.4 -21.4939
1.4 0.5 -57.1024
1.4 0.6 -69.8157
1.4 0.7 -74.9385
1.4 0.8 -77.178
1.4 0.9 -78.1461
1.4 1 -78.4233
1.4 1.1 -78.1584
1.4 1.2 -77.2019
1.4 1.3 -74.9722
1.4 1.4 -69.8566
1.4 1.5 -57.1475
1.4 1.6 -21.5393
1.4 1.7 -8.78784
1.4 1.8 -3.57398
1.4 1.9 -1.17178
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -1.21502
1.6 0.2 -3.66021
1.6 0.3 -8.91465
1.6 0.4 -21.7029
1.6 0.5 -57.3434
1.6 0.6 -70.0802
1.6 0.7 -75.2189
1.6 0.8 -77.4674
1.6 0.9 -78.438
1.6 1 -78.7121
1.6 1.1 -78.4387
1.6 1.2 -77.4687
1.6 1.3 -75.2208
1.6 1.4 -70.0825
1.6 1.5 -57.3459
1.6 1.6 -21.7055
1.6 1.7 -8.917
1.6 1.8 -3.66209
1.6 1.9 -1.21613
1.6 2 0

1.7 0 0
1.7 0.1 -2.2009
1.7 0.2 -5.51273
1.7 0.3 -11.2974
1.7 0.4 -21.556
1.7 0.5 -37.5928
1.7 0.6 -47.7612
1.7 0.7 -53.3307
1.7 0.8 -56.215
1.7 0.9 -57.575
1.7 1 -57.9737
1.7 1.1 -57.576
1.7 1.2 -56.2169
1.7 1.3 -53.3334
1.7 1.4 -47.7645
1.7 1.5 -37.5964
1.7 1.6 -21.5597
1.7 1.7 -11.3009
1.7 1.8 -5.51547
1.7 1.9 -2.20251
1.7 2 0

1.8 0 0
1.8 0.1 -2.07706
1.8 0.2 -4.8942
1.8 0.3 -9.20864
1.8 0.4 -15.6334
1.8 0.5 -23.7134
1.8 0.6 -30.0438
1.8 0.7 -34.1305
1.8 0.8 -36.4895
1.8 0.9 -37.6758
1.8 1 -38.034
1.8 1.1 -37.6767
1.8 1.2 -36.4913
1.8 1.3 -34.133
1.8 1.4 -30.0468
1.8 1.5 -23.7167
1.8 1.6 -15.6367
1.8 1.7 -9.21173
1.8 1.8 -4.89667
1.8 1.9 -2.07851
1.8 2 0

1.9 0 0
1.9 0.1 -1.2141
1.9 0.2 -2.77976
1.9 0.3 -5.01128
1.9 0.4 -8.05737
1.9 0.5 -11.5855
1.9 0.6 -14.5722
1.9 0.7 -16.6602
1.9 0.8 -17.9389
1.9 0.9 -18.6064
1.9 1 -18.8117
1.9 1.1 -18.6069
1.9 1.2 -17.9398
1.9 1.3 -16.6616
1.9 1.4 -14.5739
1.9 1.5 -11.5874
1.9 1.6 -8.05924
1.9 1.7 -5.013
1.9 1.8 -2.78114
1.9 1.9 -1.21491
1.9 2 0

2 0 0
2 0.1 0
2 0.2 0
2 0.3 0
2 0.4 0
2 0.5 0
2 0.6 0
2 0.7 0
2 0.8 0
2 0.9 0
2 1 0
2 1.1 0
2 1.2 0
2 1.3 0
2 1.4 0
2 1.5 0
2 1.6 0
2 1.7 0
2 1.8 0
2 1.9 0
2 2 0

e
splot '-' w pm3d 
0 0 1
0 0.1 1
0 0.2 1
0 0.3 1
0 0.4 1
0 0.5 1
0 0.6 1
0 0.7 1
0 0.8 1
0 0.9 1
0 1 1
0 1.1 1
0 1.2 1
0 1.3 1
0 1.4 1
0 1.5 1
0 1.6 1
0 1.7 1
0 1.8 1
0 1.9 1
0 2 1

0.1 0 0
0.1 0.1 1.79602
0.1 0.2 3.60807
0.1 0.3 5.9376
0.1 0.4 8.99983
0.1 0.5 12.4999
0.1 0.6 15.4502
0.1 0.7 17.5093
0.1 0.8 18.7692
0.1 0.9 19.4267
0.1 1 19.629
0.1 1.1 19.4275
0.1 1.2 18.7706
0.1 1.3 17.5113
0.1 1.4 15.4526
0.1 1.5 12.5026
0.1 1.6 9.00256
0.1 1.7 5.94011
0.1 1.8 3.61008
0.1 1.9 1.7972
0.1 2 0

0.2 0 0
0.2 0.1 2.57711
0.2 0.2 5.70032
0.2 0.3 10.1446
0.2 0.4 16.5643
0.2 0.5 24.5521
0.2 0.6 30.7944
0.2 0.7 34.8204
0.2 0.8 37.1433
0.2 0.9 38.3113
0.2 1 38.664
0.2 1.1 38.3123
0.2 1.2 37.1454
0.2 1.3 34.8233
0.2 1.4 30.7979
0.2 1.5 24.556
0.2 1.6 16.5682
0.2 1.7 10.1483
0.2 1.8 5.70325
0.2 1.9 2.57883
0.2 2 0

0.3 0 0
0.3 0.1 2.81338
0.3 0.2 6.47346
0.3 0.3 12.3786
0.3 0.4 22.5633
0.3 0.5 38.3528
0.3 0.6 48.3579
0.3 0.7 53.8376
0.3 0.8 56.6754
0.3 0.9 58.0137
0.3 1 58.406
0.3 1.1 58.0146
0.3 1.2 56.6773
0.3 1.3 53.8402
0.3 1.4 48.3611
0.3 1.5 38.3563
0.3 1.6 22.5669
0.3 1.7 12.382
0.3 1.8 6.47611
0.3 1.9 2.81493
0.3 2 0

0.4 0 0
0.4 0.1 2.20398
0.4 0.2 5.00299
0.4 0.3 10.3351
0.4 0.4 22.9594
0.4 0.5 57.9401
0.4 0.6 70.449
0.4 0.7 75.4988
0.4 0.8 77.7094
0.4 0.9 78.6639
0.4 1 78.9334
0.4 1.1 78.6645
0.4 1.2 77.7104
0.4 1.3 75.5002
0.4 1.4 70.4508
0.4 1.5 57.9421
0.4 1.6 22.9614
0.4 1.7 10.3369
0.4 1.8 5.00446
0.4 1.9 2.20485
0.4 2 0

0.5 0 0
0.5 0.1 1
0.5 0.2 1
0.5 0.3 1
0.5 0.4 1
0.5 0.5 100
0.5 0.6 100
0.5 0.7 100
0.5 0.8 100
0.5 0.9 100
0.5 1 100
0.5 1.1 100
0.5 1.2 100
0.5 1.3 100
0.5 1.4 100
0.5 1.5 100
0.5 1.6 1
0.5 1.7 1
0.5 1.8 1
0.5 1.9 1
0.5 2 0

0.6 0 0
0.6 0.1 2.21108
0.6 0.2 5.02489
0.6 0.3 10.3799
0.6 0.4 23.0308
0.6 0.5 58.0371
0.6 0.6 70.5676
0.6 0.7 75.6332
0.6 0.8 77.8532
0.6 0.9 78.8106
0.6 1 79.0764
0.6 1.1 78.7977
0.6 1.2 77.8284
0.6 1.3 75.5982
0.6 1.4 70.525
0.6 1.5 57.9903
0.6 1.6 22.9837
0.6 1.7 10.337
0.6 1.8 4.99098
0.6 1.9 2.19143
0.6 2 0

0.7 0 0
0.7 0.1 2.80724
0.7 0.2 6.48778
0.7 0.3 12.4353
0.7 0.4 22.6704
0.7 0.5 38.508
0.7 0.6 48.5528
0.7 0.7 54.0611
0.7 0.8 56.9155
0.7 0.9 58.2582
0.7 1 58.6434
0.7 1.1 58.234
0.7 1.2 56.8687
0.7 1.3 53.9951
0.7 1.4 48.4725
0.7 1.5 38.4197
0.7 1.6 22.5815
0.7 1.7 12.3543
0.7 1.8 6.42385
0.7 1.9 2.77018
0.7 2 0

0.8 0 0
0.8 0.1 2.51002
0.8 0.2 5.65048
0.8 0.3 10.1575
0.8 0.4 16.6511
0.8 0.5 24.706
0.8 0.6 31.0012
0.8 0.7 35.0638
0.8 0.8 37.4072
0.8 0.9 38.5798
0.8 1 38.9223
0.8 1.1 38.5466
0.8 1.2 37.3432
0.8 1.3 34.9736
0.8 1.4 30.8914
0.8 1.5 24.5853
0.8 1.6 16.5296
0.8 1.7 10.0467
0.8 1.8 5.56303
0.8 1.9 2.45933
0.8 2 0

0.9 0 0
0.9 0.1 1.55637
0.9 0.2 3.40404
0.9 0.3 5.83552
0.9 0.4 8.99945
0.9 0.5 12.5811
0.9 0.6 15.5902
0.9 0.7 17.6873
0.9 0.8 18.9669
0.9 0.9 19.6274
0.9 1 19.817
0.9 1.1 19.5886
0.9 1.2 18.8921
0.9 1.3 17.5819
0.9 1.4 15.4619
0.9 1.5 12.44
0.9 1.6 8.85742
0.9 1.7 5.70603
0.9 1.8 3.30183
0.9 1.9 1.49712
0.9 2 0

1 0 0
1 0.1 0.281973
1 0.2 0.526168
1 0.3 0.716877
1 0.4 0.851256
1 0.5 0.937366
1 0.6 0.989944
1 0.7 1.02004
1 0.8 1.03335
1 0.9 1.03227
1 1 1.01801
1 1.1 0.991821
1 1.2 0.955313
1 1.3 0.910016
1 1.4 0.856081
1 1.5 0.790101
1 1.6 0.703002
1 1.7 0.581707
1 1.8 0.419478
1 1.9 0.220141
1 2 0

1.1 0 0
1.1 0.1 -0.984512
1.1 0.2 -2.34612
1.1 0.3 -4.40966
1.1 0.4 -7.32724
1.1 0.5 -10.7634
1.1 0.6 -13.688
1.1 0.7 -15.7374
1.1 0.8 -16.9967
1.1 0.9 -17.6614
1.1 1 -17.8787
1.1 1.1 -17.6994
1.1 1.2 -17.0701
1.1 1.3 -15.841
1.1 1.4 -13.814
1.1 1.5 -10.9021
1.1 1.6 -7.4668
1.1 1.7 -4.53691
1.1 1.8 -2.44656
1.1 1.9 -1.04271
1.1 2 0

1.2 0 0
1.2 0.1 -1.90116
1.2 0.2 -4.55978
1.2 0.3 -8.7399
1.2 0.4 -15.0575
1.2 0.5 -23.0568
1.2 0.6 -29.3302
1.2 0.7 -33.3801
1.2 0.8 -35.7195
1.2 0.9 -36.9013
1.2 1 -37.2688
1.2 1.1 -36.9332
1.2 1.2 -35.7811
1.2 1.3 -33.4669
1.2 1.4 -29.4359
1.2 1.5 -23.1731
1.2 1.6 -15.1745
1.2 1.7 -8.84664
1.2 1.8 -4.64401
1.2 1.9 -1.94996
1.2 2 0

1.3 0 0
1.3 0.1 -2.08222
1.3 0.2 -5.28629
1.3 0.3 -10.9783
1.3 0.4 -21.1612
1.3 0.5 -37.1396
1.3 0.6 -47.2657
1.3 0.7 -52.8073
1.3 0.8 -55.6763
1.3 0.9 -57.0323
1.3 1 -57.4372
1.3 1.1 -57.0551
1.3 1.2 -55.7202
1.3 1.3 -52.8693
1.3 1.4 -47.3411
1.3 1.5 -37.2226
1.3 1.6 -21.2447
1.3 1.7 -11.0544
1.3 1.8 -5.34638
1.3 1.9 -2.11703
1.3 2 0

1.4 0 0
1.4 0.1 -1.15588
1.4 0.2 -3.54715
1.4 0.3 -8.75484
1.4 0.4 -21.5046
1.4 0.5 -57.115
1.4 0.6 -69.8298
1.4 0.7 -74.9538
1.4 0.8 -77.194
1.4 0.9 -78.1624
1.4 1 -78.4395
1.4 1.1 -78.1741
1.4 1.2 -77.2166
1.4 1.3 -74.9856
1.4 1.4 -69.8686
1.4 1.5 -57.1576
1.4 1.6 -21.5475
1.4 1.7 -8.79398
1.4 1.8 -3.57803
1.4 1.9 -1.17377
1.4 2 0

1.5 0 0
1.5 0.1 1
1.5 0.2 1
1.5 0.3 1
1.5 0.4 1
1.5 0.5 -100
1.5 0.6 -100
1.5 0.7 -100
1.5 0.8 -100
1.5 0.9 -100
1.5 1 -100
1.5 1.1 -100
1.5 1.2 -100
1.5 1.3 -100
1.5 1.4 -100
1.5 1.5 -100
1.5 1.6 1
1.5 1.7 1
1.5 1.8 1
1.5 1.9 1
1.5 2 0

1.6 0 0
1.6 0.1 -1.21528
1.6 0.2 -3.66066
1.6 0.3 -8.91526
1.6 0.4 -21.7037
1.6 0.5 -57.3442
1.6 0.6 -70.0811
1.6 0.7 -75.2198
1.6 0.8 -77.4682
1.6 0.9 -78.4388
1.6 1 -78.7128
1.6 1.1 -78.4394
1.6 1.2 -77.4693
1.6 1.3 -75.2213
1.6 1.4 -70.0829
1.6 1.5 -57.3462
1.6 1.6 -21.7057
1.6 1.7 -8.91717
1.6 1.8 -3.66219
1.6 1.9 -1.21617
1.6 2 0

1.7 0 0
1.7 0.1 -2.20126
1.7 0.2 -5.51339
1.7 0.3 -11.2983
1.7 0.4 -21.557
1.7 0.5 -37.5939
1.7 0.6 -47.7624
1.7 0.7 -53.3319
1.7 0.8 -56.2162
1.7 0.9 -57.5761
1.7 1 -57.9747
1.7 1.1 -57.5769
1.7 1.2 -56.2177
1.7 1.3 -53.3341
1.7 1.4 -47.7651
1.7 1.5 -37.5969
1.7 1.6 -21.5601
1.7 1.7 -11.3011
1.7 1.8 -5.51562
1.7 1.9 -2.20258
1.7 2 0

1.8 0 0
1.8 0.1 -2.07739
1.8 0.2 -4.89479
1.8 0.3 -9.20943
1.8 0.4 -15.6343
1.8 0.5 -23.7144
1.8 0.6 -30.0449
1.8 0.7 -34.1316
1.8 0.8 -36.4906
1.8 0.9 -37.6768
1.8 1 -38.035
1.8 1.1 -37.6775
1.8 1.2 -36.492
1.8 1.3 -34.1336
1.8 1.4 -30.0473
1.8 1.5 -23.7171
1.8 1.6 -15.637
1.8 1.7 -9.21195
1.8 1.8 -4.8968
1.8 1.9 -2.07857
1.8 2 0

1.9 0 0
1.9 0.1 -1.21429
1.9 0.2 -2.78009
1.9 0.3 -5.01172
1.9 0.4 -8.05789
1.9 0.5 -11.5861
1.9 0.6 -14.5728
1.9 0.7 -16.6608
1.9 0.8 -17.9395
1.9 0.9 -18.607
1.9 1 -18.8122
1.9 1.1 -18.6074
