0	0.000499	0.000502	13140	26.1753
1	0.001502	0.001035	26328	45.1246
2	0.001839	0.001371	39465	47.1151
3	0.002157	0.001689	52521	47.0578
4	0.002469	0.002001	65622	47.3333
5	0.002778	0.00231	78703	47.4182
6	0.003088	0.00262	91773	47.2065
7	0.003399	0.002931	104856	47.2717
8	0.003709	0.003241	117956	47.3116
9	0.004049	0.003581	131000	42.3844
10	0.004569	0.004101	144035	26.9006
11	0.004889	0.004421	157123	47.1372
12	0.005227	0.004759	170200	42.8947
13	0.005521	0.005053	183302	50.821
14	0.005809	0.005341	196350	50.8828
15	0.006097	0.005629	209397	50.642
16	0.006882	0.006414	222297	17.0663
17	0.007189	0.006721	235413	50.5212
18	0.007479	0.007011	248504	50.8171
19	0.007766	0.007298	261574	50.9297
20	0.008054	0.007586	274666	51
21	0.008342	0.007874	287732	50.7938
22	0.00863	0.008162	300823	50.7938
23	0.008921	0.008453	313909	50.5775
24	0.009225	0.008757	326985	48.1144
25	0.009537	0.009069	340133	47.8686
26	0.009873	0.009405	353193	46.0212
27	0.010213	0.009745	366255	46.0636
28	0.010509	0.01004	379340	50.9922
29	0.010797	0.010329	392439	50.8288
30	0.011085	0.010616	405522	50.9609
31	0.011372	0.010903	418622	51.0508
32	0.01166	0.011191	431690	50.9453
33	0.011947	0.011479	444774	50.7899
34	0.012234	0.011766	457856	50.9609
35	0.012521	0.012053	470887	50.7773
36	0.012808	0.01234	483959	50.7237
37	0.013123	0.012655	497041	45.7754
38	0.013397	0.012928	510140	54.636
39	0.013666	0.013198	523239	54.4042
40	0.013934	0.013465	536350	54.9328
41	0.014202	0.013733	549405	54.4477
42	0.01447	0.014002	562516	54.475
43	0.014738	0.014269	575591	54.7563
44	0.015829	0.015361	588477	12.1084
45	0.016153	0.015684	601488	46.21
46	0.016432	0.015963	614589	53.9876
47	0.016706	0.016237	627687	53.749
48	0.016981	0.016512	640755	53.6091
49	0.01729	0.016821	653845	47.3152
50	0.017568	0.017099	666901	54.2458
51	0.017837	0.017368	680016	54.475
52	0.018136	0.017669	693161	48.7063
53	0.018445	0.017976	706247	53.6955
54	0.018715	0.018246	719333	54.5816
55	0.018984	0.018515	732395	54.5021
56	0.019252	0.018783	745464	54.5523
57	0.01952	0.019052	758529	54.4895
58	0.019789	0.019321	771625	54.6234
59	0.020057	0.019588	784711	54.5816
60	0.020326	0.019857	797805	54.636
61	0.020595	0.020126	810860	54.225
62	0.020898	0.020429	823874	47.3467
63	0.021182	0.020713	836984	51.881
64	0.021456	0.020987	850087	54.4458
65	0.021725	0.021256	863166	54.5523
66	0.021994	0.021524	876237	54.7479
67	0.022262	0.021793	889324	54.5816
68	0.02253	0.022061	902363	54.4059
69	0.022798	0.022329	915467	54.6778
70	0.023066	0.022596	928549	54.5649
71	0.023399	0.02293	941561	42.5279
72	0.023675	0.023206	954646	54.35
73	0.023945	0.023476	967716	54.2875
74	0.024214	0.023745	980793	54.5439
75	0.024482	0.024013	993878	54.8067
76	0.024751	0.024281	1007000	54.979
77	0.02502	0.02455	1020091	54.5983
78	0.025301	0.024832	1033187	51.8016
79	0.025557	0.025088	1046240	57.8711
80	0.025809	0.025339	1059338	58.3527
81	0.026061	0.025592	1072426	57.9822
82	0.026315	0.025846	1085477	57.8178
83	0.026567	0.026098	1098558	58.2098
84	0.026819	0.02635	1111623	57.9022
85	0.030061	0.029592	1124522	4.00685
86	0.030358	0.029888	1137681	58.1637
87	0.030639	0.030169	1150762	54.1162
88	0.030902	0.030432	1163842	56.9607
89	0.031163	0.030693	1176950	56.8348
90	0.03142	0.03095	1190011	57.8622
91	0.031672	0.031202	1203091	58.2054
92	0.031924	0.031455	1216185	58.0311
93	0.032176	0.031706	1229239	58.1786
94	0.032428	0.031958	1242345	58.3214
95	0.032679	0.032209	1255377	58.0134
96	0.032931	0.032461	1268474	58.3214
97	0.033221	0.032751	1281586	49.9046
98	0.033476	0.033006	1294649	58.1562
99	0.033728	0.033258	1307702	58.1071
