0	0.000453	0.000452	39664	87.7522
1	0.001019	0.001018	79361	88.8382
2	0.001536	0.001535	118929	82.1871
3	0.002144	0.002143	158139	68.3752
4	0.002771	0.00277	197404	68.0972
5	0.003241	0.003239	237009	91.5949
6	0.003697	0.003695	276493	91.7512
7	0.004152	0.00415	315938	91.4455
8	0.004606	0.004605	355458	91.6079
9	0.00506	0.005058	394948	91.7512
10	0.005561	0.005559	434475	82.7987
11	0.006006	0.006004	474030	94.9856
12	0.006431	0.00643	513473	98.0124
13	0.006855	0.006853	552927	98.3092
14	0.007279	0.007277	592388	98.0696
15	0.007703	0.007701	631836	98.0373
16	0.008128	0.008126	671351	97.9727
17	0.008569	0.008567	710958	97.6988
18	0.008995	0.008993	750503	98.2662
19	0.009477	0.009475	790034	85.8435
20	0.009887	0.009885	829562	102.034
21	0.010295	0.010293	868977	105.882
22	0.010756	0.010754	908609	90.1982
23	0.011265	0.011263	948170	93.8789
24	0.011731	0.011729	987688	94.6571
25	0.012158	0.012156	1027184	98.1592
26	0.012581	0.012579	1066675	98.4015
27	0.013005	0.013003	1106153	98.1169
28	0.01348	0.013477	1145676	87.561
29	0.013909	0.013907	1185202	97.9901
30	0.014333	0.014331	1224666	98.0896
31	0.014757	0.014755	1264107	98.0199
32	0.015181	0.015179	1303631	98.2264
33	0.015605	0.015603	1343135	98.1642
34	0.016028	0.016026	1382561	98.2145
35	0.016438	0.016436	1422013	101.585
36	0.01683	0.016828	1461504	106.089
37	0.017263	0.01726	1501006	96.2829
38	0.017674	0.017671	1540582	102.956
39	0.018078	0.018075	1580047	104.037
40	0.018479	0.018476	1619520	104.354
41	0.018885	0.018883	1658972	102.382
42	0.019306	0.019303	1698518	101.843
43	0.019711	0.019708	1738028	104.442
44	0.020108	0.020106	1777479	104.557
45	0.020507	0.020504	1816964	104.663
46	0.020904	0.020901	1856385	104.48
47	0.021338	0.021335	1895880	95.3454
48	0.02174	0.021738	1935414	104.489
49	0.022138	0.022135	1974914	104.968
50	0.022588	0.022585	2014227	91.5758
51	0.023217	0.023214	2053276	66.2309
52	0.023849	0.023846	2092405	68.115
53	0.024447	0.024444	2131498	69.6292
54	0.025205	0.02507	2170758	68.8053
55	0.025634	0.0255	2210437	102.697
56	0.026037	0.025902	2249983	104.534
57	0.026435	0.0263	2289511	104.759
58	0.026826	0.026692	2328914	106.121
59	0.027202	0.027068	2368356	111.028
60	0.027576	0.027442	2407834	111.141
61	0.027951	0.027816	2447336	111.211
62	0.028331	0.028196	2486745	110.025
63	0.028724	0.02859	2526307	105.997
64	0.029299	0.029165	2566092	78.0904
65	0.029707	0.029572	2605699	108.12
66	0.030097	0.029962	2645245	108.871
67	0.030496	0.030361	2684853	106.387
68	0.030912	0.030778	2724536	104.068
69	0.031343	0.031209	2764140	104.414
70	0.031777	0.031643	2803763	99.9621
71	0.032179	0.032044	2843328	106.239
72	0.032556	0.032421	2882933	111.468
73	0.032931	0.032796	2922435	111.183
74	0.033342	0.033207	2961998	100.862
75	0.033721	0.033586	3001494	111.183
76	0.034096	0.033961	3040886	110.899
77	0.03447	0.034335	3080383	111.18
78	0.034844	0.034709	3119884	111.208
79	0.035217	0.035082	3159361	111.455
80	0.035591	0.035456	3198826	111.39
81	0.035965	0.03583	3238294	111.401
82	0.036338	0.036203	3277858	111.703
83	0.036712	0.036576	3317271	111.26
84	0.037086	0.03695	3356804	111.599
85	0.03749	0.037355	3396362	102.399
86	0.037867	0.037732	3435852	111.149
87	0.038241	0.038105	3475275	111.291
88	0.038614	0.038479	3514821	111.633
89	0.038988	0.038853	3554287	111.079
90	0.039394	0.039259	3593637	101.623
91	0.039772	0.039637	3633122	111.135
92	0.040146	0.040011	3672648	111.265
93	0.04052	0.040384	3712158	111.534
94	0.040893	0.040758	3751652	111.161
95	0.041283	0.041147	3791096	106.546
96	0.04164	0.041504	3830537	117.639
97	0.041993	0.041857	3869966	117.94
98	0.042346	0.04221	3909504	118.29
99	0.042699	0.042563	3949025	118.231
